order_id,product_id,add_to_cart_order,reordered
331,41771,22,0
331,35072,23,0
331,38562,24,0
331,13176,25,0
331,47626,26,0
331,31553,27,0
331,15945,28,0
332,24852,1,1
332,28156,2,1
332,2962,3,1
332,28842,4,1
332,41352,5,0
332,18761,6,0
333,30169,1,1
333,46676,2,0
333,24838,3,1
333,39581,4,1
333,2091,5,0
333,12817,6,0
333,6991,7,0
334,28,1,1
334,40574,2,1
334,32544,3,1
334,34027,4,1
334,39407,5,1
334,17505,6,1
334,2966,7,1
335,16462,1,1
335,30442,2,0
335,42736,3,1
335,8277,4,0
335,27966,5,0
335,16797,6,1
335,38456,7,0
335,45007,8,0
335,21295,9,0
335,47766,10,0
335,24184,11,0
335,5134,12,1
335,30489,13,1
335,25936,14,1
335,691,15,1
335,8467,16,0
335,21302,17,0
336,6187,1,1
336,25146,2,1
336,8022,3,1
336,42342,4,1
336,9407,5,1
336,28204,6,1
336,19559,7,1
336,45681,8,1
336,31433,9,1
336,16083,10,1
336,24852,11,1
336,24964,12,1
336,17794,13,0
336,18656,14,0
336,18200,15,0
337,9839,1,1
337,27086,2,1
337,16773,3,1
337,21903,4,1
337,45437,5,1
337,47144,6,1
337,39409,7,1
337,8277,8,1
337,20345,9,1
337,43802,10,1
337,43192,11,1
337,46049,12,1
337,47668,13,1
337,4656,14,1
337,48171,15,1
337,37158,16,1
337,10166,17,1
337,26346,18,1
337,42736,19,1
337,43713,20,0
337,24852,21,1
337,48450,22,1
338,24852,1,1
338,43352,2,1
338,35221,3,1
338,11689,4,1
338,25197,5,1
338,15955,6,0
338,31268,7,1
338,3856,8,0
338,47626,9,1
338,26209,10,1
338,19348,11,1
338,33548,12,1
338,22298,13,0
338,37671,14,0
338,40742,15,1
338,12341,16,1
338,45066,17,1
338,33129,18,1
338,13823,19,0
338,38905,20,1
338,16797,21,1
338,1437,22,0
338,17341,23,0
338,17149,24,0
338,1737,25,1
338,15130,26,1
339,27639,1,1
339,30353,2,1
339,13176,3,1
339,11520,4,1
339,5456,5,1
339,45007,6,0
339,19678,7,1
340,26604,1,1
340,4945,2,1
340,2295,3,1
340,31504,4,1
340,14643,5,1
340,8277,6,1
340,13198,7,1
340,27845,8,1
340,8424,9,1
340,30994,10,1
340,4920,11,1
340,3874,12,1
340,25824,13,1
340,37119,14,1
340,33593,15,1
340,45681,16,1
340,1215,17,1
340,37029,18,0
340,49683,19,1
341,26165,1,1
342,36406,1,1
342,46906,2,1
342,12075,3,1
342,38809,4,1
342,19635,5,1
342,7139,6,1
342,37665,7,1
342,1450,8,0
342,39877,9,1
342,30169,10,1
342,33754,11,1
343,24852,1,1
343,16507,2,0
343,22825,3,1
343,17219,4,1
343,27845,5,1
343,3081,6,1
343,43428,7,0
344,7693,1,1
344,49520,2,1
344,35221,3,1
344,24152,4,0
344,42137,5,0
344,29689,6,1
344,47815,7,1
344,31992,8,1
345,1498,1,0
345,44843,2,0
345,49363,3,0
345,3996,4,1
345,1200,5,1
345,17505,6,1
345,8732,7,1
345,13287,8,1
345,14168,9,1
345,14705,10,1
345,17600,11,1
346,18523,1,1
346,47209,2,1
346,33787,3,1
346,33754,4,1
346,45104,5,1
346,34358,6,0
347,30776,1,1
347,48559,2,1
347,49026,3,1
347,27966,4,1
347,21903,5,1
347,44359,6,1
347,18689,7,1
347,47209,8,1
347,32864,9,1
347,24889,10,1
347,43086,11,1
347,17304,12,1
347,17948,13,1
347,1158,14,1
348,19348,1,1
348,8153,2,1
348,21573,3,1
348,9387,4,1
350,13176,1,1
350,5785,2,1
350,23288,3,1
350,44632,4,1
350,20119,5,1
350,2825,6,1
350,28156,7,1
350,22963,8,1
350,47209,9,1
350,5212,10,1
350,39877,11,1
350,22825,12,1
350,43122,13,0
350,23029,14,1
350,19987,15,1
350,37646,16,1
350,30529,17,1
350,8912,18,1
350,16384,19,0
350,39035,20,0
350,32647,21,1
351,33731,1,0
351,4799,2,0
351,35749,3,0
351,20791,4,0
351,41621,5,0
351,24841,6,1
351,10199,7,1
351,40215,8,1
351,22548,9,1
352,31915,1,1
352,47209,2,1
352,10749,3,1
352,13176,4,1
352,36606,5,1
352,13497,6,1
352,25533,7,0
352,35898,8,1
352,26452,9,1
352,4605,10,1
354,43352,1,0
354,47626,2,0
354,8174,3,0
354,23341,4,1
354,16219,5,0
354,17914,6,1
354,196,7,1
354,13966,8,1
354,31683,9,1
355,33548,1,1
355,44156,2,1
355,24852,3,1
355,21925,4,1
355,28204,5,1
355,7736,6,1
355,23296,7,1
355,23106,8,1
355,33791,9,1
355,20561,10,1
355,12524,11,1
355,40332,12,1
355,287,13,1
355,10995,14,1
355,13733,15,1
355,34619,16,1
355,16826,17,1
356,790,1,1
356,22556,2,1
356,13176,3,1
357,9852,1,0
357,26497,2,0
357,41176,3,0
357,44142,4,1
357,17389,5,0
358,907,1,1
358,769,2,1
358,48762,3,1
358,38775,4,1
358,45004,5,0
359,18770,1,1
359,39180,2,1
359,27086,3,1
359,39947,4,1
359,33731,5,1
359,44632,6,1
359,11941,7,1
359,22935,8,1
359,21709,9,1
359,28278,10,1
359,21267,11,1
359,26209,12,1
359,8087,13,1
359,22825,14,1
359,21903,15,1
359,39877,16,1
359,6873,17,0
359,3339,18,0
359,46979,19,1
359,18908,20,1
359,33401,21,1
359,3849,22,0
359,29898,23,1
359,27156,24,1
359,25659,25,0
359,37158,26,0
359,9515,27,0
360,742,1,0
360,29694,2,0
360,38051,3,0
360,16823,4,0
360,44580,5,0
360,42585,6,0
360,22234,7,0
360,35417,8,1
360,30489,9,0
360,43961,10,0
361,32433,1,0
361,28934,2,0
361,34358,3,0
361,46667,4,0
361,31717,5,0
361,20114,6,0
361,16759,7,0
361,391,8,0
361,36389,9,0
361,33746,10,0
361,41259,11,0
361,33294,12,0
361,18027,13,0
361,24852,14,0
361,8479,15,0
361,2846,16,0
361,17600,17,0
361,9076,18,0
361,10025,19,0
361,22307,20,0
361,39561,21,0
361,34448,22,0
361,48190,23,0
361,21137,24,0
362,10339,1,0
362,49519,2,0
362,48453,3,0
362,22832,4,0
362,48210,5,0
362,4455,6,0
362,1450,7,0
363,39877,1,1
363,13176,2,1
363,35140,3,1
363,36036,4,1
363,27999,5,0
363,30427,6,1
363,5876,7,1
364,13984,1,0
364,45007,2,1
364,39877,3,1
364,21903,4,1
364,5785,5,1
365,25466,1,0
365,14240,2,0
365,42265,3,0
366,3849,1,1
366,47209,2,1
366,21137,3,1
366,35951,4,1
366,9550,5,1
366,39905,6,1
366,38777,7,1
366,30391,8,1
366,41858,9,1
367,27845,1,1
367,24852,2,1
367,26384,3,1
367,26209,4,1
367,16908,5,1
367,47766,6,1
367,22170,7,1
367,28682,8,0
367,45066,9,1
367,24841,10,1
367,1935,11,0
367,21326,12,1
367,48628,13,0
367,46667,14,0
367,49481,15,0
367,46107,16,0
367,16797,17,0
367,23074,18,0
367,24231,19,0
368,31553,1,1
368,33772,2,1
368,23687,3,1
369,36051,1,0
369,19887,2,0
369,17122,3,0
369,37687,4,0
370,9690,1,1
370,41658,2,0
370,22935,3,1
370,27845,4,1
370,47553,5,0
370,49533,6,0
370,7021,7,0
370,41909,8,0
371,24852,1,1
371,27086,2,1
371,46820,3,1
371,21709,4,1
371,3952,5,1
371,21903,6,1
371,46620,7,1
371,46979,8,1
371,23094,9,1
371,2295,10,1
371,44765,11,1
371,18232,12,1
371,13877,13,0
372,18656,1,1
372,25824,2,0
372,45,3,0
372,8177,4,0
372,30305,5,0
372,39922,6,0
372,6015,7,0
373,47337,1,1
373,5097,2,1
373,41722,3,1
373,12218,4,1
373,35042,5,1
373,31022,6,0
373,40348,7,0
373,19461,8,0
374,38159,1,0
374,26606,2,0
374,5785,3,1
374,39527,4,1
374,43154,5,0
375,7559,1,0
375,2581,2,0
375,43122,3,0
375,1846,4,1
375,23516,5,1
375,38274,6,1
375,37642,7,1
375,8518,8,1
376,2716,1,1
376,47029,2,1
376,45210,3,1
376,35851,4,1
376,8277,5,1
376,16462,6,0
376,890,7,1
377,19678,1,1
377,21405,2,1
377,38383,3,1
377,38153,4,1
377,28928,5,1
377,18288,6,1
377,26032,7,1
377,29228,8,1
377,13805,9,1
377,33000,10,1
377,14129,11,1
378,13249,1,1
378,43693,2,1
379,12606,1,1
379,5450,2,1
379,46823,3,1
379,310,4,1
379,14678,5,1
379,26128,6,1
379,13176,7,1
379,44643,8,0
380,21137,1,0
380,21903,2,1
380,34358,3,1
380,42768,4,1
380,24852,5,0
380,39993,6,0
380,46906,7,1
380,27730,8,0
380,44479,9,0
380,46654,10,0
380,19508,11,0
380,3376,12,0
380,25890,13,0
380,35784,14,0
381,46123,1,1
381,33731,2,1
381,38689,3,1
381,6519,4,1
381,2966,5,1
381,21560,6,1
381,5479,7,1
381,27864,8,1
381,43961,9,1
381,2086,10,1
381,44449,11,1
381,30953,12,1
381,5383,13,1
381,32299,14,1
381,47209,15,0
381,41658,16,1
381,19019,17,1
381,5959,18,1
381,24382,19,1
381,35108,20,1
381,18564,21,1
381,40001,22,1
382,33198,1,1
382,31801,2,1
382,9038,3,1
382,21137,4,1
382,19660,5,1
382,7963,6,1
382,47717,7,1
382,45066,8,1
382,25256,9,1
382,9322,10,1
382,35628,11,1
382,22227,12,1
382,23630,13,1
382,27959,14,1
382,10212,15,1
382,21405,16,1
383,3678,1,1
384,30233,1,1
384,17619,2,0
384,26313,3,0
384,26209,4,1
384,33106,5,0
384,28842,6,1
384,13176,7,1
384,13866,8,1
385,28050,1,1
385,39619,2,1
385,18531,3,1
385,48679,4,1
385,8021,5,1
385,2086,6,0
387,12916,1,1
387,2457,2,1
387,13032,3,1
387,40688,4,1
387,39275,5,1
387,16797,6,1
387,32538,7,1
387,35561,8,1
387,19380,9,0
387,32403,10,1
387,19887,11,1
388,21841,1,1
388,30776,2,1
388,3957,3,1
388,8424,4,0
388,650,5,1
388,28360,6,1
388,15937,7,0
388,24964,8,1
388,34243,9,0
388,46667,10,0
388,20114,11,0
388,31717,12,0
388,4605,13,0
388,26209,14,1
388,8736,15,0
388,45603,16,1
388,44283,17,0
388,29871,18,0
388,10482,19,0
388,44257,20,1
388,32981,21,1
388,43961,22,1
388,17872,23,1
388,6740,24,0
388,45007,25,0
389,11781,1,0
389,16856,2,0
390,19660,1,1
390,34197,2,1
390,35503,3,1
390,3957,4,1
390,24447,5,1
390,39108,6,1
390,33198,7,1
390,1639,8,1
390,12039,9,1
390,3631,10,1
390,35628,11,1
390,8575,12,1
390,47042,13,1
390,29662,14,1
390,27925,15,1
390,44479,16,1
390,31717,17,1
390,7185,18,1
390,40996,19,1
390,14881,20,1
390,24964,21,1
390,8006,22,1
390,40706,23,1
390,26940,24,1
390,41065,25,1
390,29594,26,1
390,25005,27,0
390,33120,28,1
390,24830,29,1
390,2825,30,1
390,38274,31,1
390,22504,32,1
390,23516,33,0
390,5449,34,0
391,40910,1,0
391,9175,2,0
391,31299,3,0
391,8668,4,0
391,22233,5,0
391,36227,6,1
391,40285,7,0
391,44632,8,0
392,13944,1,1
392,28931,2,1
392,19309,3,1
392,17084,4,0
392,22915,5,0
392,16020,6,0
394,2855,1,1
394,26088,2,1
394,20955,3,1
394,42282,4,0
395,24852,1,1
395,35321,2,1
395,15319,3,0
395,3896,4,1
395,46616,5,0
395,30489,6,1
395,20114,7,1
395,24184,8,1
395,25513,9,0
395,20549,10,0
395,21616,11,0
395,40604,12,0
395,32284,13,0
396,26165,1,1
396,28990,2,0
396,8460,3,0
396,28511,4,0
396,8193,5,0
396,29487,6,0
396,44042,7,1
397,35547,1,1
397,47626,2,1
397,26209,3,1
398,39108,1,1
398,7781,2,1
398,18465,3,0
398,28985,4,0
398,30305,5,1
398,45007,6,0
398,16249,7,0
398,19906,8,0
398,7058,9,0
398,44683,10,0
398,38996,11,0
398,44234,12,0
398,24852,13,0
398,30620,14,0
398,41950,15,0
398,890,16,0
398,18880,17,0
398,7364,18,0
398,36070,19,0
398,25919,20,0
398,44142,21,0
398,3913,22,1
398,9076,23,0
398,43086,24,0
399,26369,1,0
400,37912,1,0
400,37766,2,0
400,5161,3,1
400,5785,4,1
400,43122,5,1
400,25340,6,1
400,41315,7,1
400,45066,8,1
400,28790,9,1
400,13176,10,1
400,37011,11,1
400,22935,12,1
400,17794,13,1
400,44359,14,0
400,7021,15,1
400,41544,16,0
400,39812,17,1
400,35333,18,0
400,34126,19,1
400,37508,20,1
400,43713,21,0
400,40377,22,0
400,18465,23,1
401,12863,1,1
401,13263,2,0
401,39009,3,1
402,14870,1,1
402,17594,2,1
402,25013,3,1
403,20119,1,1
403,26620,2,1
403,24852,3,1
403,22124,4,1
403,22035,5,1
403,432,6,1
403,6348,7,1
403,39475,8,1
403,25718,9,1
403,21709,10,0
403,35168,11,1
403,7969,12,0
403,47209,13,1
403,24964,14,1
403,41665,15,0
403,34401,16,0
403,42701,17,0
403,45007,18,1
403,33401,19,1
403,43789,20,0
403,32433,21,0
403,21903,22,1
403,41787,23,1
404,16797,1,1
404,39408,2,1
404,25802,3,1
404,21292,4,1
404,12341,5,1
404,43352,6,1
405,37687,1,1
405,25670,2,1
405,27307,3,1
405,13176,4,1
405,21709,5,1
405,459,6,1
405,23383,7,1
405,47792,8,1
405,47209,9,1
405,38647,10,1
405,11980,11,1
406,27596,1,1
406,37464,2,1
406,27344,3,1
406,21267,4,1
406,21841,5,1
406,6615,6,1
406,18441,7,1
406,5337,8,1
406,43713,9,1
406,13176,10,1
406,16349,11,1
406,46346,12,1
406,45957,13,1
406,25588,14,1
406,32850,15,1
406,4421,16,1
406,1376,17,0
406,23516,18,0
406,39619,19,0
406,11644,20,0
406,30336,21,0
406,24009,22,0
407,47672,1,0
407,30233,2,0
407,11777,3,0
407,27511,4,1
407,44142,5,1
407,11512,6,1
408,42004,1,0
408,24852,2,1
408,3529,3,1
408,33827,4,1
408,14421,5,1
408,39647,6,0
408,25918,7,0
408,5025,8,0
408,215,9,0
408,20370,10,1
408,42964,11,0
408,39097,12,1
408,20815,13,1
408,43568,14,0
408,19389,15,0
409,24852,1,1
409,18523,2,1
409,22124,3,1
409,26604,4,1
409,29487,5,1
409,9076,6,1
409,20754,7,0
409,49520,8,0
409,32747,9,0
410,49175,1,0
410,6292,2,1
410,40054,3,1
410,14764,4,1
410,6210,5,1
410,7010,6,1
410,25659,7,1
410,48104,8,1
410,34126,9,1
410,17794,10,1
410,46667,11,1
410,35595,12,1
410,18918,13,1
410,21195,14,1
411,20995,1,0
411,19677,2,1
411,21108,3,1
411,20899,4,1
411,34243,5,1
411,16823,6,1
412,1729,1,1
413,581,1,0
413,24852,2,1
413,25890,3,1
413,26620,4,1
413,41220,5,1
413,35221,6,0
413,26209,7,0
413,35939,8,1
413,28842,9,1
413,24184,10,0
413,46979,11,0
413,21903,12,0
413,43295,13,1
413,42342,14,0
413,32398,15,0
413,1483,16,0
415,16939,1,0
415,45064,2,0
415,11154,3,0
415,9605,4,0
415,6187,5,0
415,27801,6,0
415,22620,7,0
415,40002,8,0
415,18987,9,0
415,28473,10,0
415,15359,11,0
415,27243,12,0
415,42620,13,0
415,2525,14,0
415,15417,15,0
415,3518,16,0
415,40424,17,0
415,29196,18,0
415,16185,19,0
416,30639,1,0
416,27817,2,0
417,30450,1,0
417,4149,2,0
417,17207,3,0
417,22610,4,1
417,6793,5,1
419,31964,1,1
419,34276,2,1
419,1891,3,0
419,31510,4,0
419,36737,5,1
419,6606,6,0
420,34824,1,1
420,24964,2,1
420,35939,3,1
420,7456,4,0
420,41920,5,1
420,47209,6,1
420,26769,7,0
420,9327,8,1
420,6020,9,0
421,2855,1,0
421,28204,2,0
421,17666,3,0
421,27344,4,0
421,27690,5,0
421,40229,6,0
421,46584,7,0
422,13221,1,0
422,19678,2,1
422,31995,3,1
422,25718,4,0
422,6948,5,1
422,20280,6,0
422,48720,7,0
422,24964,8,1
422,26800,9,0
422,31506,10,1
422,20015,11,0
422,35815,12,0
423,24852,1,1
423,6278,2,1
423,14159,3,1
423,42538,4,1
423,29615,5,1
423,44042,6,1
423,12782,7,1
423,7241,8,1
423,24504,9,1
423,6052,10,1
423,25830,11,1
423,42736,12,1
423,5884,13,1
423,25804,14,1
423,47185,15,1
423,12807,16,1
423,26767,17,1
423,39910,18,1
424,31651,1,1
424,27839,2,1
425,33290,1,0
425,26499,2,0
425,18465,3,1
425,11068,4,1
425,16185,5,1
425,21681,6,0
425,16797,7,1
425,45066,8,0
425,22825,9,1
425,47209,10,1
425,16466,11,1
425,40982,12,1
425,46352,13,1
425,38533,14,0
425,34427,15,0
425,49235,16,1
426,47209,1,1
426,26209,2,1
426,8518,3,0
426,35939,4,0
426,34969,5,0
426,34358,6,1
426,31717,7,0
426,47719,8,1
426,5514,9,1
426,27966,10,1
426,37646,11,1
426,22113,12,1
426,44632,13,1
426,432,14,1
426,16797,15,1
426,31683,16,1
426,39275,17,0
426,20995,18,1
427,5102,1,0
427,35383,2,1
427,43461,3,0
427,41277,4,0
427,3039,5,0
427,13194,6,0
427,29698,7,1
427,5199,8,0
427,29881,9,0
427,4210,10,1
428,46822,1,1
429,37993,1,0
429,47083,2,0
429,18201,3,0
429,204,4,0
429,45664,5,0
429,23782,6,0
429,36545,7,0
429,19366,8,0
429,22031,9,0
429,48885,10,0
429,5251,11,0
429,19445,12,0
429,8136,13,0
430,13176,1,1
430,28204,2,1
430,8277,3,1
430,48110,4,1
430,47209,5,1
431,27690,1,1
431,13176,2,1
431,28054,3,1
431,5077,4,1
431,27464,5,1
431,10749,6,1
431,49235,7,1
431,22582,8,1
431,15950,9,1
431,43768,10,1
431,21137,11,1
431,28204,12,0
431,43122,13,1
431,21938,14,1
431,21903,15,1
431,27156,16,1
431,4487,17,1
431,12597,18,1
431,5994,19,1
431,46979,20,1
431,31927,21,1
431,13829,22,1
431,14553,23,1
431,47759,24,1
431,49267,25,0
431,8193,26,0
431,47626,27,1
431,25005,28,1
431,22935,29,1
431,44359,30,1
431,22849,31,1
431,11992,32,1
431,37029,33,1
431,46993,34,1
431,22720,35,1
431,13280,36,0
432,35951,1,1
432,47626,2,1
432,17795,3,1
432,36695,4,1
432,27104,5,1
432,22935,6,1
432,34243,7,1
432,25272,8,1
432,35163,9,1
432,42768,10,1
432,25931,11,1
432,30975,12,0
432,12113,13,0
432,5025,14,0
432,14704,15,0
433,41290,1,1
433,27845,2,1
433,44560,3,1
433,13838,4,1
433,24411,5,1
433,29662,6,1
433,19057,7,1
433,13802,8,0
433,6873,9,0
433,43768,10,1
433,36695,11,1
434,4781,1,1
434,18656,2,0
434,29675,3,1
434,13780,4,0
434,5769,5,1
434,22935,6,0
434,9036,7,1
434,45066,8,1
434,30290,9,1
434,16145,10,1
434,20316,11,1
434,7485,12,1
434,17200,13,1
434,12409,14,0
434,20957,15,0
434,39971,16,0
434,43086,17,0
434,42265,18,0
435,23288,1,1
435,14399,2,1
435,8193,3,1
435,24846,4,1
435,3631,5,1
435,4781,6,1
435,9028,7,1
435,46616,8,1
435,36070,9,1
435,46372,10,1
435,8424,11,1
435,13176,12,1
435,29307,13,0
436,8021,1,1
436,19990,2,0
436,32689,3,0
436,33731,4,0
436,23115,5,1
436,32869,6,0
438,47402,1,1
439,5782,1,1
439,32211,2,0
439,45064,3,0
439,2525,4,0
439,12606,5,0
439,42147,6,0
439,6128,7,0
439,45938,8,0
439,940,9,1
439,42184,10,1
439,41523,11,0
439,26209,12,0
439,22282,13,0
439,44224,14,0
440,23909,1,1
440,1376,2,1
440,46331,3,1
440,21137,4,1
440,27548,5,0
440,21949,6,0
440,38374,7,0
440,45541,8,0
440,3667,9,0
440,4486,10,0
440,20039,11,0
440,40329,12,0
440,27307,13,0
440,21616,14,1
440,45200,15,1
440,9472,16,1
441,48665,1,1
441,35378,2,0
441,9387,3,1
441,17794,4,0
441,9824,5,0
441,1281,6,0
441,43329,7,0
441,8747,8,0
441,49203,9,1
441,45656,10,1
441,32030,11,1
441,13544,12,1
442,17872,1,1
442,39732,2,0
442,40031,3,0
442,47766,4,1
442,27845,5,1
442,44765,6,0
442,4421,7,1
442,35951,8,1
442,9385,9,0
443,8056,1,1
443,11520,2,1
443,2480,3,1
443,22825,4,1
443,36913,5,1
443,41340,6,0
443,2269,7,1
443,16501,8,1
443,33946,9,1
443,39013,10,0
444,22952,1,0
444,10504,2,0
444,35042,3,0
444,38230,4,0
444,46720,5,0
444,12382,6,0
444,26318,7,1
444,2918,8,0
444,15333,9,0
444,32655,10,0
445,7862,1,0
445,13097,2,0
446,28442,1,0
446,19624,2,0
446,48519,3,0
446,26209,4,1
446,49605,5,1
446,3947,6,0
447,21162,1,1
447,18176,2,1
447,22935,3,0
447,25659,4,1
447,18434,5,1
447,24964,6,1
447,4855,7,1
447,39877,8,0
447,19678,9,0
447,11112,10,0
448,29987,1,1
448,32812,2,1
448,21019,3,1
448,24852,4,1
449,21195,1,0
449,10258,2,1
449,7751,3,0
449,17862,4,0
449,17902,5,0
449,43371,6,0
449,43692,7,0
449,42475,8,1
449,11759,9,1
449,12271,10,1
449,13535,11,0
449,21292,12,1
449,8571,13,1
449,12732,14,0
450,18673,1,1
450,14519,2,0
450,20747,3,0
450,42677,4,0
450,47657,5,0
450,16170,6,1
450,43502,7,1
450,32300,8,0
450,39891,9,1
451,24852,1,1
451,28204,2,1
451,4920,3,1
451,46906,4,1
451,38383,5,0
451,26209,6,1
451,31717,7,1
451,10017,8,1
453,26165,1,1
453,39108,2,1
453,34448,3,1
453,38739,4,1
453,7043,5,1
453,11352,6,1
453,3382,7,1
453,34065,8,1
453,43713,9,1
453,49533,10,1
453,8025,11,1
453,878,12,1
453,27735,13,1
453,9424,14,1
453,895,15,0
453,37067,16,1
453,18135,17,0
453,23537,18,0
454,14074,1,1
454,48925,2,1
454,15366,3,1
454,12004,4,1
454,38837,5,1
454,34939,6,1
454,47766,7,1
454,23634,8,1
454,29487,9,1
454,31612,10,1
454,32734,11,1
454,26751,12,1
454,5640,13,1
454,13870,14,1
454,31258,15,1
454,23094,16,1
454,42265,17,1
454,20119,18,1
454,16848,19,1
454,20995,20,1
454,36149,21,1
454,41844,22,1
454,45788,23,1
454,16174,24,1
454,13712,25,1
454,28123,26,1
454,37766,27,1
454,7969,28,1
454,2086,29,1
454,19468,30,1
454,8021,31,1
454,20580,32,1
454,1618,33,1
454,46206,34,1
454,19057,35,1
454,23125,36,1
454,8774,37,1
454,34217,38,1
454,21002,39,0
454,46979,40,0
454,5994,41,1
454,26010,42,0
454,16710,43,0
454,48957,44,0
455,20738,1,1
455,24852,2,1
455,5991,3,0
455,14467,4,0
457,22882,1,0
457,27966,2,1
457,32566,3,1
457,32239,4,1
457,26209,5,1
457,3308,6,1
457,18523,7,1
457,14999,8,1
457,21883,9,1
457,47141,10,1
457,41273,11,1
457,9387,12,1
457,5068,13,1
457,46572,14,0
457,47862,15,1
457,39646,16,1
458,22935,1,1
458,5450,2,0
458,18479,3,0
459,36070,1,0
459,49683,2,1
459,33846,3,0
459,27435,4,1
459,42633,5,0
459,9387,6,1
459,47626,7,1
459,30756,8,0
459,43295,9,0
459,16797,10,1
459,11777,11,0
459,14320,12,1
459,22129,13,1
459,48123,14,0
459,16325,15,0
459,31553,16,0
459,34126,17,0
459,2966,18,0
459,45116,19,1
459,18891,20,0
459,41058,21,0
459,43530,22,1
459,12548,23,0
459,6631,24,1
460,39993,1,0
460,28601,2,0
460,6719,3,0
460,14705,4,0
460,41238,5,0
461,47209,1,1
461,26209,2,1
461,29315,3,1
461,32156,4,1
461,39351,5,1
461,37320,6,1
461,11821,7,1
461,723,8,0
461,46175,9,1
461,25745,10,0
461,6414,11,1
461,15638,12,0
461,22717,13,0
461,39620,14,0
461,47962,15,0
461,32133,16,0
461,1138,17,0
461,10321,18,0
461,21781,19,1
461,44925,20,0
461,38407,21,0
461,1313,22,1
461,19068,23,1
461,41065,24,0
461,19048,25,0
461,37646,26,0
461,47626,27,0
461,38889,28,1
461,40997,29,1
462,42536,1,1
462,26949,2,1
462,47766,3,1
462,21137,4,1
462,39275,5,1
462,12932,6,1
462,43961,7,1
462,16848,8,0
462,47059,9,0
462,47222,10,0
462,40396,11,0
462,40709,12,0
462,36397,13,1
463,36051,1,0
464,432,1,1
464,24852,2,1
464,28842,3,1
464,26209,4,1
464,27086,5,1
464,5025,6,1
464,20114,7,1
464,3896,8,1
464,32429,9,1
464,22210,10,1
464,22969,11,1
464,36085,12,1
464,13025,13,1
464,16508,14,1
464,27521,15,1
464,21162,16,1
464,4605,17,1
464,37221,18,0
464,44683,19,1
464,5818,20,0
464,10199,21,0
464,40078,22,0
464,9006,23,1
464,10644,24,0
464,27913,25,0
464,38984,26,1
464,22591,27,0
465,27104,1,0
465,28204,2,0
465,18232,3,0
465,18200,4,0
465,47823,5,0
466,12614,1,1
466,47766,2,1
466,35939,3,1
466,45763,4,1
466,16617,5,1
466,37664,6,1
466,34429,7,1
466,41578,8,0
466,43262,9,0
466,2966,10,1
467,32734,1,1
467,33731,2,1
467,48352,3,1
467,30489,4,1
467,49683,5,1
467,9698,6,0
467,6489,7,0
467,5517,8,0
467,47059,9,1
467,40878,10,0
467,32433,11,0
467,5959,12,1
467,39408,13,0
467,8174,14,1
467,248,15,0
467,14739,16,0
467,7413,17,0
467,3661,18,0
467,24518,19,0
467,13425,20,0
468,21616,1,1
468,28986,2,1
469,8903,1,0
469,24238,2,0
469,32569,3,0
469,39276,4,1
469,48527,5,1
469,35989,6,1
469,35221,7,1
470,14084,1,1
470,40174,2,0
470,44632,3,1
470,24561,4,0
470,16254,5,1
470,44422,6,0
470,37257,7,1
470,44728,8,1
470,46812,9,0
471,8193,1,0
471,10814,2,0
471,40585,3,0
471,16185,4,0
471,5337,5,0
471,19415,6,1
471,17835,7,0
471,35838,8,0
472,11422,1,1
472,14233,2,1
472,6182,3,1
472,27966,4,1
472,27845,5,1
472,13245,6,0
475,8467,1,1
475,24852,2,1
475,9515,3,0
475,28204,4,0
475,48205,5,0
476,11408,1,0
476,18918,2,0
476,29987,3,1
476,32655,4,0
476,2962,5,0
477,34407,1,0
477,26497,2,0
478,13755,1,1
478,37940,2,1
478,17965,3,1
478,49144,4,1
478,10145,5,0
478,12333,6,0
478,15905,7,1
479,5393,1,1
479,9020,2,1
479,46171,3,1
479,28755,4,1
479,38289,5,1
479,27817,6,1
479,41658,7,0
480,40261,1,1
480,20119,2,1
480,33791,3,1
480,24852,4,1
480,21472,5,0
480,35199,6,1
480,43967,7,0
480,40332,8,1
481,27323,1,1
481,40600,2,1
481,13536,3,1
481,1581,4,1
481,28647,5,1
482,33240,1,0
482,508,2,0
482,15177,3,0
482,8639,4,0
482,14089,5,0
482,16766,6,0
482,38164,7,1
482,36216,8,1
482,2611,9,1
482,32647,10,1
482,39468,11,1
482,31693,12,1
482,8912,13,1
482,12492,14,0
482,28851,15,1
482,28535,16,1
482,13176,17,0
482,34197,18,0
482,3840,19,0
482,39275,20,0
483,40469,1,1
483,5067,2,1
483,34921,3,1
483,32562,4,1
483,6265,5,1
483,47758,6,1
483,17675,7,1
484,12341,1,1
484,20776,2,0
484,16797,3,1
485,9558,1,1
485,23296,2,1
485,33548,3,1
485,23106,4,1
485,44156,5,1
485,46817,6,1
486,10060,1,1
486,13176,2,1
486,1463,3,1
486,22035,4,1
486,34230,5,1
486,8670,6,1
486,22935,7,1
486,10436,8,1
486,3952,9,1
487,13176,1,1
487,26915,2,1
487,47209,3,1
487,37646,4,1
487,10912,5,1
487,22211,6,1
487,27966,7,1
487,21777,8,1
487,48610,9,1
487,1373,10,1
487,32352,11,1
488,45066,1,1
488,9036,2,1
488,5876,3,1
488,26209,4,1
488,43122,5,1
488,24838,6,1
488,41565,7,1
489,6195,1,1
489,22025,2,0
489,6825,3,0
489,46676,4,1
